nkill,nwound,year,month,nattack,day,country,idate
7,14,2002,8,5,1,PSE,2002/8/1
4,6,2002,10,2,1,PSE,2002/10/1
16,18,2002,11,3,1,PSE,2002/11/1
6,9,2002,12,1,1,PSE,2002/12/1
6,3,2003,1,2,1,PSE,2003/1/1
4,,2003,2,1,1,PSE,2003/2/1
5,8,2003,3,3,1,PSE,2003/3/1
7,10,2003,4,2,1,PSE,2003/4/1
1,0,2003,6,1,1,PSE,2003/6/1
1,0,2003,7,1,1,PSE,2003/7/1
1,0,2003,8,1,1,PSE,2003/8/1
2,2,2003,9,1,1,PSE,2003/9/1
0,2,2003,10,1,1,PSE,2003/10/1
2,0,2003,11,1,1,PSE,2003/11/1
0,7,2003,12,1,1,PSE,2003/12/1
1,1,2004,1,1,1,PSE,2004/1/1
1,0,2004,3,1,1,PSE,2004/3/1
2,4,2004,4,2,1,PSE,2004/4/1
7,2,2004,5,1,1,PSE,2004/5/1
1,3,2004,7,4,1,PSE,2004/7/1
1,0,2004,8,1,1,PSE,2004/8/1
