iyear,imonth,iday,gname,nkill,nwound,longitude,latitude,country_txt,city,casualty
2013,7,22,Taliban,4,1,67.39416700000001,32.495833000000005,Afghanistan,Shahjoy district,5
2013,7,22,Taliban,2,0,63.958611,31.363646999999997,Afghanistan,Unknown,2
2013,7,22,Taliban,0,0,68.860336,36.72657,Afghanistan,Kunduz,0
2013,7,23,Taliban,2,1,64.369167,31.583056,Afghanistan,Lashkar Gah,3
2013,7,21,Taliban,2,14,68.652054,33.053779999999996,Afghanistan,Yusufkhel,16
2013,7,22,Taliban,1,1,70.23944399999999,34.704444,Afghanistan,Maidani,2
2013,7,23,Taliban,10,4,68.763192,33.895519,Afghanistan,Saydabad district,14
2013,7,22,Taliban,0,0,65.020162,31.582486,Afghanistan,Maywand district,0
2013,7,23,Taliban,0,0,68.102051,33.191738,Afghanistan,Qarabagh district,0
2013,7,22,Taliban,0,13,70.94126,34.95378,Afghanistan,Tantil,13
2013,7,23,Taliban,0,0,63.769538,35.167134000000004,Afghanistan,Unknown,0
2013,7,24,Taliban,0,0,67.41435200000001,32.522301,Afghanistan,Kala Khel,0
2013,7,23,Taliban,1,0,63.104167000000004,34.752221999999996,Afghanistan,Laman,1
2013,7,23,Taliban,5,3,65.700272,31.610879999999998,Afghanistan,Kandahar,8
2013,7,24,Taliban,3,0,63.470794999999995,34.883815999999996,Afghanistan,Qadis district,3
2013,7,25,Taliban,2,10,66.211667,36.9025,Afghanistan,Aqcha district,12
2013,7,25,Taliban,3,2,69.931984,33.566573,Afghanistan,Sabari,5
2013,7,25,Taliban,0,2,62.174314,34.452535,Afghanistan,Injil district,3
2013,7,25,Taliban,0,2,62.174314,34.452535,Afghanistan,Injil district,3
2013,7,25,Taliban,4,3,69.806133,33.966155,Afghanistan,Aryob Zazi,7
2013,7,25,Taliban,0,12,69.22429699999999,33.59811,Afghanistan,Gardez,12
2013,7,26,Taliban,8,7,68.102051,33.191738,Afghanistan,Qarabagh district,15
2013,7,25,Taliban,1,0,71.18531999999999,36.76128,Afghanistan,Warduj district,1
2013,7,26,Taliban,1,0,62.356516000000006,33.266693,Afghanistan,Shindand district,1
2013,7,26,Taliban,3,0,71.214638,34.802528,Afghanistan,Sarkani,3
2013,7,26,Taliban,11,20,66.906944,32.106111,Afghanistan,Unknown,31
2013,7,27,Taliban,1,1,69.287754,35.804295,Afghanistan,Unknown,2
2013,7,27,Taliban,0,3,68.016667,36.265278,Afghanistan,Aybak,3
2013,7,28,Taliban,9,10,67.475491,32.503679999999996,Afghanistan,Shahjoy district,19
2013,7,29,Taliban,3,0,66.389151,31.00807,Afghanistan,Spin Boldak district,3
2013,7,29,Taliban,2,2,62.732388,34.183276,Afghanistan,Pashtun Zarghun district,4
2013,7,29,Taliban,1,1,69.34527800000001,33.693056,Afghanistan,Sarwan Kala,2
2013,7,28,Taliban,2,1,70.95222199999999,34.944444,Afghanistan,Kandgal,3
2013,7,30,Taliban,2,0,68.708298,35.951351,Afghanistan,Puli Khumri,2
2013,7,30,Taliban,3,0,70.091111,33.465833,Afghanistan,Aliser,3
2013,7,30,Taliban,4,9,65.25663,31.467506,Afghanistan,Mushan,13
2013,7,31,Taliban,1,4,64.513235,35.878896999999995,Afghanistan,Almar district,5
2013,8,1,Taliban,7,3,65.020162,31.582486,Afghanistan,Maywand district,10
2013,8,1,Taliban,4,4,63.774776,35.169318,Afghanistan,Unknown,8
2013,8,1,Taliban,2,2,71.536776,35.229003999999996,Afghanistan,Nari district,4
2013,8,1,Taliban,0,2,70.974263,34.61745,Afghanistan,Khas Kunar district,2
2013,8,1,Taliban,0,2,70.974263,34.61745,Afghanistan,Khas Kunar district,2
2013,8,2,Taliban,16,0,70.074127,34.273106,Afghanistan,Sherzad district,16
2013,8,2,Taliban,82,0,70.074127,34.273106,Afghanistan,Sherzad district,82
2013,8,4,Taliban,1,0,68.860336,36.72657,Afghanistan,Kunduz,1
2013,8,4,Taliban,1,0,65.872822,32.626075,Afghanistan,Tarin Kot,1
2013,8,5,Taliban,4,22,65.700272,31.610879999999998,Afghanistan,Kandahar,26
2013,8,5,Taliban,0,0,68.84755,36.61313,Afghanistan,Qasab,0
2013,8,5,Taliban,0,0,69.273331,34.944168,Afghanistan,Bagram,0
2013,8,7,Taliban,1,6,64.369167,31.583056,Afghanistan,Lashkar Gah,7
2013,8,7,Taliban,2,2,67.762237,32.936397,Afghanistan,Muqur district,4
2013,8,7,Taliban,1,4,68.89447,34.281048999999996,Afghanistan,Nirkh district,6
2013,8,7,Taliban,1,4,68.89447,34.281048999999996,Afghanistan,Nirkh district,6
2013,8,8,Taliban,14,4,70.82305600000001,34.187222,Afghanistan,Ghani Khel,18
2013,8,8,Taliban,4,0,64.920556,36.4325,Afghanistan,Sheikhan,4
2013,8,10,Taliban,8,0,67.762237,32.936397,Afghanistan,Muqur district,8
2013,8,10,Taliban,0,0,68.420464,33.551708000000005,Afghanistan,Ghazni,0
2013,8,10,Taliban,8,0,67.76159799999999,33.498228999999995,Afghanistan,Unknown,8
2013,8,10,Taliban,0,3,69.383108,33.706199,Afghanistan,Unknown,3
2013,8,10,Taliban,5,0,62.262663,32.495328,Afghanistan,Unknown,5
2013,8,11,Taliban,1,1,66.12236800000001,32.880703999999994,Afghanistan,Sarab,2
2013,8,11,Taliban,4,1,66.12236800000001,32.880703999999994,Afghanistan,Sarab,5
2013,8,11,Taliban,1,1,68.745047,36.177168,Afghanistan,Baghlani Jadid district,2
2013,8,12,Taliban,2,2,63.776378,35.727521,Afghanistan,Ghormach district,4
2013,8,14,Taliban,1,12,69.451639,37.382557,Afghanistan,Derqad,13
2013,8,13,Taliban,3,0,62.136421,33.307049,Afghanistan,Shindand,3
2013,8,15,Taliban,1,7,70.71878000000001,36.634264,Afghanistan,Jurm district,8
2013,8,15,Taliban,7,2,61.883889,32.109444,Afghanistan,Koragaz,9
2013,8,15,Taliban,2,0,62.13916999999999,34.79951,Afghanistan,Kushk district,2
2013,8,16,Taliban,1,14,65.845241,31.502876,Afghanistan,Kandahar,15
2013,8,17,Taliban,4,3,62.475616,32.628822,Afghanistan,Bala Buluk district,7
2013,8,17,Taliban,5,1,64.114227,31.517771000000003,Afghanistan,Marjah district,6
2013,8,17,Taliban,0,0,68.61901800000001,35.268046999999996,Afghanistan,Tala Wa Barfak district,0
2013,8,18,Taliban,82,22,63.766966000000004,32.505129,Afghanistan,Gulistan district,104
2013,8,18,Taliban,2,3,68.360313,33.780003,Afghanistan,Jaghatu district,5
2013,8,19,Taliban,2,8,62.13265,33.312670000000004,Afghanistan,Shindand district,10
2013,8,20,Taliban,20,2,68.76332,33.639204,Afghanistan,Zana Khan district,22
2013,8,20,Taliban,1,0,68.23565500000001,34.350239,Afghanistan,Unknown,1
2013,8,21,Taliban,0,0,68.711135,33.900627,Afghanistan,Saydabad,0
2013,8,21,Taliban,9,10,63.129691,35.821791999999995,Afghanistan,Morichaq,19
2013,8,21,Taliban,2,3,64.365753,31.590819,Afghanistan,Lashkar Gah,5
2013,8,22,Taliban,1,15,62.11571899999999,32.374802,Afghanistan,Farah,16
2013,8,22,Taliban,3,1,71.081944,34.998333,Afghanistan,Watapur district,4
2013,8,23,Taliban,5,2,68.786111,36.292778000000006,Afghanistan,Jar Khoshk,7
2013,8,24,Taliban,1,1,69.883565,34.283561999999996,Afghanistan,Hesarak district,2
2013,8,24,Taliban,2,0,64.833889,32.073333,Afghanistan,Sangin district,2
2013,8,25,Taliban,6,0,61.542324,35.133421000000006,Afghanistan,Gulran district,6
2013,8,25,Taliban,1,0,69.882553,34.282751,Afghanistan,Hesarak district,1
2013,8,25,Taliban,0,0,64.813414,32.317312,Afghanistan,Musa Qala district,0
2013,8,25,Taliban,5,0,70.574089,34.035533,Afghanistan,Achin district,5
2013,8,25,Taliban,2,3,64.24248,35.848126,Afghanistan,Almar district,5
2013,8,12,Taliban,6,0,68.53185699999999,32.263911,Afghanistan,Unknown,6
2013,8,26,Taliban,7,13,69.750609,34.798017,Afghanistan,Tagab district,20
2013,8,26,Taliban,0,0,68.420464,33.551708000000005,Afghanistan,Ghazni,0
2013,8,26,Taliban,2,0,61.108281000000005,34.660326,Afghanistan,Islam Kala,2
2013,8,26,Taliban,24,0,68.763192,33.639573,Afghanistan,Zana Khan,24
2013,8,27,Taliban,6,10,62.476645999999995,32.630123,Afghanistan,Bala Buluk district,16
2013,8,27,Taliban,11,2,63.520311,35.46911,Afghanistan,Morghab district,13
2013,8,27,Taliban,11,2,63.520311,35.46911,Afghanistan,Morghab district,13
2013,8,27,Taliban,3,1,63.33273199999999,35.59469,Afghanistan,Morghab district,4
2013,8,28,Taliban,15,10,62.920592000000006,32.230825,Afghanistan,Bakwa district,25
2013,8,28,Taliban,8,62,67.76159799999999,33.498228999999995,Afghanistan,Unknown,70
2013,8,28,Taliban,2,0,64.431892,35.564601,Afghanistan,Qaysar district,2
2013,8,30,Taliban,13,40,69.176681,37.037092,Afghanistan,Qarluq,53
2013,8,30,Taliban,4,0,70.193208,34.229213,Afghanistan,Khugyani district,4
2013,8,30,Taliban,1,1,69.753463,34.765871000000004,Afghanistan,Tagab district,2
2013,8,31,Taliban,7,22,65.700272,31.610879999999998,Afghanistan,Kandahar,29
2013,8,31,Taliban,8,6,69.254974,34.94025,Afghanistan,Bagram,14
2013,8,31,Taliban,3,12,68.715148,33.914873,Afghanistan,Saydabad district,15
2013,9,1,Taliban,3,0,68.572411,33.519796,Afghanistan,Pakhtunabad,3
2013,9,2,Taliban,3,0,71.081841,34.132461,Afghanistan,Torkham,3
2013,9,4,Taliban,3,0,68.40263399999999,33.294022,Afghanistan,Abdurrahim,3
2013,9,4,Taliban,0,8,65.05424599999999,31.623036,Afghanistan,Maywand district,8
2013,9,4,Taliban,4,0,62.138543000000006,33.308091,Afghanistan,Shindand district,4
2013,9,6,Taliban,0,1,68.86053100000001,36.733657,Afghanistan,Kunduz,1
2013,9,6,Taliban,2,2,70.097949,34.809055,Afghanistan,Alishing district,4
2013,9,6,Taliban,2,4,65.05424599999999,31.623036,Afghanistan,Maywand district,6
2013,9,6,Taliban,6,0,66.52239,31.461223999999998,Afghanistan,Arghistan district,6
2013,9,6,Taliban,1,0,65.190731,31.024308,Afghanistan,Panjwai district,1
2013,9,6,Taliban,6,4,68.572411,33.263079,Afghanistan,Andar district,10
2013,9,6,Taliban,1,4,64.114227,31.517771000000003,Afghanistan,Marjah district,5
2013,9,2,Taliban,0,0,71.152778,34.874167,Afghanistan,Asadabad,0
2013,9,6,Taliban,0,3,71.18531999999999,36.76128,Afghanistan,Warduj district,3
2013,9,7,Taliban,7,0,68.810885,36.630604999999996,Afghanistan,Chahar Dara district,7
2013,9,7,Taliban,4,5,70.778335,34.270269,Afghanistan,Bati Kot district,9
2013,9,7,Taliban,1,0,68.625049,33.898138,Afghanistan,Saydabad district,1
2013,9,8,Taliban,10,150,68.840275,34.367244,Afghanistan,Maydan Shahr,160
2013,9,8,Taliban,0,5,68.86053100000001,36.733657,Afghanistan,Kunduz,5
2013,9,8,Taliban,6,3,62.115997,32.373748,Afghanistan,Farah,9
2013,9,9,Taliban,1,0,67.116795,36.705311,Afghanistan,Mazari Sharif,1
2013,9,10,Taliban,7,17,67.907639,32.908415000000005,Afghanistan,Muqur,24
2013,9,10,Taliban,4,8,64.818878,32.349803,Afghanistan,Musa Qala district,12
2013,9,11,Taliban,0,3,69.11166700000001,36.606111,Afghanistan,Khanabad district,3
2013,9,12,Taliban,2,2,71.1026,34.926475,Afghanistan,Manogi,4
2013,9,12,Taliban,0,0,70.193208,34.229213,Afghanistan,Khugyani district,0
2013,9,13,Taliban,17,18,62.203503000000005,34.346554,Afghanistan,Herat,35
2013,9,13,Taliban,1,18,69.04759200000001,33.004057,Afghanistan,Sar Howza,19
2013,9,13,Taliban,0,3,65.76095,33.019277,Afghanistan,Shahidi Hassas district,3
2013,9,14,Taliban,4,7,65.76095,31.139334,Afghanistan,Daman district,11
2013,9,14,Taliban,1,3,65.19516,31.071756,Afghanistan,Panjwai,4
2013,9,14,Taliban,2,0,65.188369,31.029040999999996,Afghanistan,Panjwai district,2
2013,9,14,Taliban,1,0,65.189494,31.025588,Afghanistan,Panjwai district,1
2013,9,14,Taliban,2,0,64.02444399999999,35.595833,Afghanistan,Khawaja Kainti,2
2013,9,14,Taliban,2,0,64.02444399999999,35.595833,Afghanistan,Khawaja Kainti,2
2013,9,14,Taliban,2,0,64.292107,35.684521000000004,Afghanistan,Qaysar district,2
2013,9,15,Taliban,2,3,70.15369,34.7038,Afghanistan,Alishing,5
2013,9,15,Taliban,15,25,62.450415,31.026149,Afghanistan,Lakhshak,40
2013,9,16,Taliban,1,0,62.031341000000005,32.480805,Afghanistan,Pusht Rod district,1
2013,9,16,Taliban,0,9,68.848175,37.196971000000005,Afghanistan,Imam Sahib district,9
2013,9,16,Taliban,3,2,70.288453,34.074090000000005,Afghanistan,Pachir Wa Agam district,5
2013,9,16,Taliban,6,0,70.764424,34.920176,Afghanistan,Chapa Dara district,6
2013,9,17,Taliban,0,0,69.17170300000001,34.528455,Afghanistan,Kabul,0
2013,9,17,Taliban,3,3,63.486204,34.855084999999995,Afghanistan,Kabulcha,6
2013,9,18,Taliban,1,0,68.86053100000001,36.733657,Afghanistan,Kunduz,1
2013,9,18,Taliban,23,21,70.870393,36.863099,Afghanistan,Warduj district,44
2013,9,18,Taliban,3,7,63.789722,30.549444,Afghanistan,Khannesin district,10
2013,9,18,Taliban,6,0,64.815833,35.919167,Afghanistan,Nawabad,6
2013,9,19,Taliban,0,0,64.248047,35.869021000000004,Afghanistan,Almar district,0
2013,9,20,Taliban,5,0,68.133186,33.150861,Afghanistan,Mir Khan,5
2013,9,20,Taliban,2,0,68.722014,33.910315000000004,Afghanistan,Saydabad district,2
2013,9,21,Taliban,6,4,66.838167,32.39689,Afghanistan,Zhay,10
2013,9,21,Taliban,0,8,66.951146,36.801728999999995,Afghanistan,Charbolak district,8
2013,9,21,Taliban,1,1,70.07344300000001,34.4952,Afghanistan,Tangi Abreshom area,2
2013,9,23,Taliban,1,0,68.86053100000001,36.733657,Afghanistan,Kunduz,1
2013,9,23,Taliban,1,2,62.14026,33.307296,Afghanistan,Shindand district,3
2013,9,22,Taliban,7,0,64.818878,32.349803,Afghanistan,Musa Qala district,7
2013,9,22,Taliban,11,0,66.047174,30.24366,Afghanistan,Shorabak district,11
2013,9,22,Taliban,11,1,64.243013,31.635140999999997,Afghanistan,Nad Ali district,12
2013,9,23,Taliban,2,2,66.15017399999999,32.879882,Afghanistan,Unknown,4
2013,9,23,Taliban,1,4,67.90467,32.884051,Afghanistan,Muqur district,5
2013,9,23,Taliban,8,0,68.102051,33.191738,Afghanistan,Qarabagh district,8
2013,9,23,Taliban,2,0,68.745306,36.178903000000005,Afghanistan,Baghlan,2
2013,9,24,Taliban,2,2,65.90363,32.666404,Afghanistan,Tarin Kot,4
2013,9,24,Taliban,0,0,66.0,36.75,Afghanistan,Shah Mirza,0
2013,9,25,Taliban,1,0,69.089572,36.641979,Afghanistan,Char Tut,1
2013,9,26,Taliban,1,1,69.633643,33.467209000000004,Afghanistan,Ismaikhil,2
2013,9,26,Taliban,2,0,69.383108,33.706199,Afghanistan,Gerda Sarai district,2
2013,9,26,Taliban,2,5,64.36398299999999,31.590234000000002,Afghanistan,Lashkar Gah,7
2013,9,27,Taliban,2,2,64.1176,31.52112,Afghanistan,Marjah,4
2013,9,27,Taliban,0,0,70.787201,36.066862,Afghanistan,Kuran Wa Munjan,0
2013,9,28,Taliban,3,8,68.763192,33.468564,Afghanistan,Dih Yak district,11
2013,9,28,Taliban,2,0,66.708527,33.080034999999995,Afghanistan,Khas Uruzgan,2
2013,9,28,Taliban,6,0,69.202423,34.066311999999996,Afghanistan,Unknown,6
2013,9,28,Taliban,0,1,61.047136,34.092929999999996,Afghanistan,Ghoryan district,1
2013,9,29,Taliban,3,3,64.1176,31.52112,Afghanistan,Marjah,6
2013,9,29,Taliban,0,2,65.700272,31.610879999999998,Afghanistan,Kandahar,2
2013,9,30,Taliban,9,0,63.176853,34.386229,Afghanistan,Obe district,9
2013,9,30,Taliban,12,1,64.571564,31.841182,Afghanistan,Nahri Saraj district,14
2013,9,30,Taliban,1,4,64.243299,31.639266999999997,Afghanistan,Nad Ali district,5
2013,9,30,Taliban,12,1,64.573536,31.834692999999998,Afghanistan,Nahri Saraj district,14
2013,10,1,Taliban,0,3,62.203095999999995,34.341777,Afghanistan,Herat,3
2013,10,1,Taliban,2,3,64.76365899999999,35.598206,Afghanistan,Pashtun Kot district,5
2013,10,1,Taliban,0,3,71.152596,34.875369,Afghanistan,Asadabad,3
2013,10,31,Taliban,7,0,66.909754,32.107743,Afghanistan,Arghistan district,7
2013,10,2,Taliban,3,4,64.290002,31.477215,Afghanistan,Nawa-i-Barakzayi district,7
2013,10,3,Taliban,2,0,64.248209,31.277089,Afghanistan,Nawa-i-Barakzayi district,2
2013,10,3,Taliban,2,0,68.810885,36.630604999999996,Afghanistan,Chahar Dara district,2
2013,10,3,Taliban,10,0,64.580721,31.821648,Afghanistan,Nahri Saraj district,10
2013,10,4,Taliban,8,0,68.906258,33.478245,Afghanistan,Patan district,8
2013,10,4,Taliban,1,2,64.114227,31.517771000000003,Afghanistan,Marjah district,3
2013,10,5,Taliban,3,0,62.11571899999999,32.374802,Afghanistan,Unknown,3
2013,10,6,Taliban,5,13,65.49515600000001,31.665015000000004,Afghanistan,Zhari district,18
2013,10,6,Taliban,1,0,70.859562,35.359532,Afghanistan,Wama district,1
2013,10,9,Taliban,8,0,63.372609,35.499503999999995,Afghanistan,Morghab district,8
2013,10,8,Taliban,3,2,70.95593199999999,34.945234,Afghanistan,Pech district,5
2013,10,8,Taliban,17,5,66.21458299999999,33.428297,Afghanistan,Gizab district,22
2013,10,8,Taliban,0,0,70.07413199999999,34.27323,Afghanistan,Sherzad district,0
2013,10,9,Taliban,4,4,64.563965,31.823403000000003,Afghanistan,Gereshk,8
2013,10,10,Taliban,4,0,71.354134,35.030699,Afghanistan,Asmar district,4
2013,10,10,Taliban,0,4,69.86715699999999,33.307577,Afghanistan,Mando Zayi district,4
2013,10,12,Taliban,3,8,70.45020600000001,34.426456,Afghanistan,Jalalabad,11
2013,10,12,Taliban,3,1,63.752883999999995,34.340449,Afghanistan,Chishti Sharif district,4
2013,10,12,Taliban,7,9,71.00575,35.51078,Afghanistan,Duhab district,16
2013,10,12,Taliban,2,0,71.127398,34.910931,Afghanistan,Watapur district,2
2013,10,13,Taliban,4,0,65.95002,31.32762,Afghanistan,Takhteh Pol,4
2013,10,12,Taliban,10,6,66.21458299999999,33.428297,Afghanistan,Gizab district,16
2013,10,12,Taliban,10,6,66.21458299999999,33.428297,Afghanistan,Gizab district,16
2013,10,13,Taliban,0,0,69.273331,34.944168,Afghanistan,Bagram,0
2013,10,13,Taliban,2,0,66.141526,32.927129,Afghanistan,Unknown,2
2013,10,13,Taliban,0,5,64.369167,31.583056,Afghanistan,Lashkar Gah,5
2013,10,13,Taliban,2,5,71.150739,34.873293,Afghanistan,Asadabad,7
2013,10,15,Taliban,0,8,62.61666700000001,34.283333,Afghanistan,Pashtun Zarghun district,8
2013,10,16,Taliban,1,3,71.336533,35.411438000000004,Afghanistan,Kamdesh district,4
2013,10,15,Taliban,0,0,63.096748,34.752731,Afghanistan,Laman,0
2013,10,18,Taliban,3,4,69.191383,34.526365000000006,Afghanistan,Kabul,7
2013,10,19,Taliban,2,0,65.38071,36.102628,Afghanistan,Darzab district,2
2013,10,19,Taliban,0,9,64.150932,30.194004,Afghanistan,Garsmir district,9
2013,10,20,Taliban,2,0,64.243576,31.6364,Afghanistan,Nad Ali district,2
2013,10,20,Taliban,12,0,66.39805600000001,31.008056,Afghanistan,Spin Boldak,12
2013,10,20,Taliban,1,0,66.348791,37.011803,Afghanistan,Mardyan district,1
2013,10,21,Taliban,2,4,68.814751,35.560953999999995,Afghanistan,Dushi district,6
2013,10,21,Taliban,2,8,68.821107,34.874373,Afghanistan,Ghorband district,10
2013,10,21,Taliban,6,0,62.732388,32.689845,Afghanistan,Bala Buluk district,6
2013,10,22,Taliban,3,0,65.49515600000001,31.665015000000004,Afghanistan,Zhari district,3
2013,10,22,Taliban,9,0,64.905955,36.079561,Afghanistan,Unknown,9
2013,10,23,Taliban,1,0,62.119217000000006,32.398516,Afghanistan,Unknown,1
2013,10,23,Taliban,5,10,68.745389,36.180147,Afghanistan,Baghlani Jadid district,15
2013,10,23,Taliban,2,3,69.881179,34.284453000000006,Afghanistan,Hesarak district,5
2013,10,24,Taliban,6,5,63.338699,35.613766999999996,Afghanistan,Morghab district,11
2013,10,24,Taliban,4,0,68.392382,32.761484,Afghanistan,Janikhel district,4
2013,10,24,Taliban,2,0,65.92477199999999,36.807231,Afghanistan,Dawalatbad,2
2013,10,26,Taliban,0,0,61.199470999999996,34.65554,Afghanistan,Kohsan,0
2013,10,26,Taliban,0,0,68.420464,33.551708000000005,Afghanistan,Ghazni,0
2013,10,26,Taliban,2,1,64.52583299999999,35.833844,Afghanistan,Dewana Khan,3
2013,10,27,Taliban,18,5,68.418564,33.328804,Afghanistan,Habib,23
2013,10,27,Taliban,1,5,69.173586,34.528937,Afghanistan,Kabul,6
2013,10,27,Taliban,0,0,63.34024300000001,34.878510999999996,Afghanistan,Qadis district,0
2013,10,28,Taliban,5,2,69.049616,33.690814,Afghanistan,Darbar,7
2013,10,29,Taliban,3,0,65.951199,35.403071000000004,Afghanistan,Kohistanat district,3
2013,10,30,Taliban,1,1,65.62570500000001,31.611439,Afghanistan,Dand,2
2013,10,30,Taliban,5,1,62.136421,33.307049,Afghanistan,Shindand district,6
2013,10,30,Taliban,2,5,69.27371,32.89864,Afghanistan,Pir Koti,7
2013,10,30,Taliban,0,0,65.702995,31.613627,Afghanistan,Kandahar,0
2013,10,30,Taliban,4,1,68.578686,34.108171,Afghanistan,Ghani Khail,5
2013,10,31,Taliban,5,12,65.951199,35.403071000000004,Afghanistan,Kohistanat district,17
2013,11,1,Taliban,6,3,69.296856,32.743538,Afghanistan,Barmal district,9
2013,11,3,Taliban,0,5,66.081734,36.168923,Afghanistan,Boghawee,5
2013,11,4,Taliban,1,0,69.112038,36.680279,Afghanistan,Khanabad district,1
2013,11,4,Taliban,0,0,65.796318,36.618283,Afghanistan,Tunika,0
2013,11,4,Taliban,1,0,70.37861099999999,34.291389,Afghanistan,Gharabad,1
2013,11,4,Taliban,1,1,70.786091,34.258342999999996,Afghanistan,Bati Kot district,2
2013,11,5,Taliban,1,0,66.39822,31.012631,Afghanistan,Soin Boldak district,1
2013,11,6,Taliban,3,0,67.185974,32.25462,Afghanistan,Unknown,3
2013,11,7,Taliban,3,6,69.91902900000001,33.337747,Afghanistan,Khost,9
2013,11,7,Taliban,0,0,69.171188,34.526359,Afghanistan,Kabul,0
2013,11,8,Taliban,8,3,66.90833,32.10575,Afghanistan,Qalat,11
2013,11,9,Taliban,0,0,67.767124,32.812872,Afghanistan,Muqur district,0
2013,11,9,Taliban,2,0,68.763628,36.33187,Afghanistan,Baghlani Jadid district,2
2013,11,10,Taliban,2,6,64.69812900000001,31.784874,Afghanistan,Gereshk,9
2013,11,10,Taliban,2,6,64.71028199999999,31.728070000000002,Afghanistan,Goband,9
2013,11,9,Taliban,1,0,68.760137,33.894321000000005,Afghanistan,Mashin Qala,1
2013,11,10,Taliban,1,0,65.598507,31.391158,Afghanistan,Unknown,1
2013,11,11,Taliban,2,5,65.752,36.665,Afghanistan,Sheberghan,7
2013,11,13,Taliban,7,1,65.02166700000001,30.666265999999997,Afghanistan,Registan district,8
2013,11,13,Taliban,1,0,65.640135,32.939539,Afghanistan,Shahidi Hassas district,1
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.02922,34.647669,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,13,Taliban,0,0,71.026005,34.643368,Afghanistan,Khas Kunar district,0
2013,11,14,Taliban,2,0,66.46149,30.925015999999996,Pakistan,Chaman,2
2013,11,14,Taliban,2,0,65.053039,32.265943,Afghanistan,Kajaki district,2
2013,11,16,Taliban,14,29,69.17170300000001,34.528455,Afghanistan,Kabul,43
2013,11,16,Taliban,0,9,70.447778,34.434166999999995,Afghanistan,Jalalabad,9
2013,11,16,Taliban,6,0,67.189449,32.191878,Afghanistan,Unknown,6
2013,11,17,Taliban,0,3,68.95558100000001,33.24443,Afghanistan,Mata Khan district,3
